"jmdict_seq","kanji","kana","waller_definition","origin","original"
1604670,"見逃す","みのがす","to miss, to overlook, to leave at large","waller",
1259770,"見晴らし","みはらし","view","waller",
1365720,"身振り","みぶり","gesture","waller",
1604690,"見舞","みまい","enquiry, expression of sympathy, expression of concern","waller",
1528440,"脈","みゃく","pulse","waller",
1528130,"未練","みれん","lingering affection, attachment, regret(s), reluctance","waller",
1259920,"見渡す","みわたす","to look out over, to survey (scene), to take an extensive view of","waller",
1528790,"民主","みんしゅ","democratic, the head of the nation","waller",
1528950,"民宿","みんしゅく","private home providing lodging for travelers","waller",
1604740,"民族","みんぞく","people, race, nation, racial customs, folk customs","waller",
1604745,"民俗","みんぞく","people, race, nation, racial customs, folk customs","waller",
1585310,"六","む","(num) six","waller",
1529610,"無意味","むいみ","nonsense, no meaning","waller",
1277040,"向き","むき","direction, situation, exposure, aspect, suitability","waller",
1529940,"無口","むくち","reticence","waller",
1277090,"向け","むけ","for ~, oriented towards ~","waller",
1531160,"婿","むこ","son-in-law","waller",
1529930,"無効","むこう","invalid, no effect, unavailable","waller",
1529860,"無言","むごん","silence","waller",
1568540,"毟る","むしる","to pluck, to pick, to tear","waller",
1530080,"無邪気","むじゃき","innocence, simple-mindedness","waller",
1254610,"結び","むすび","ending, conclusion, union","waller",
1254630,"結び付き","むすびつき","connection, relation","waller",
1254640,"結び付く","むすびつく","to be connected or related, to join together","waller",
1254650,"結び付ける","むすびつける","to combine, to join, to tie on, to attach with a knot","waller",
1530380,"無線","むせん","wireless, radio","waller",
1530520,"無駄遣い","むだづかい","waste money on, squander money on, flog a dead horse","waller",
1530600,"無断","むだん","without permission, without notice","waller",
1530630,"無知","むち","ignorance","waller",
1530670,"無茶","むちゃ","absurd, unreasonable, excessive, rash, absurdity, nonsense","waller",
1530680,"無茶苦茶","むちゃくちゃ","confused, jumbled, mixed up, unreasonable","waller",
1245370,"空しい","むなしい","vacant, futile, vain, void, empty, ineffective, lifeless","waller",
1530770,"無念","むねん","chagrin, regret","waller",
1530780,"無能","むのう","inefficiency, incompetence","waller",
1529590,"無闇に","むやみに","unreasonably, absurdly, recklessly, indiscreetly, at random","waller",
1530940,"無用","むよう","useless, futility, needlessness, unnecessariness","waller",
1247500,"群がる","むらがる","to swarm, to gather","waller",
1531080,"無論","むろん","of course, naturally","waller",
1531520,"名産","めいさん","noted product","waller",
1531620,"名称","めいしょう","name","waller",
1532090,"命中","めいちゅう","a hit","waller",
1531830,"名簿","めいぼ","register of names","waller",
1531870,"名誉","めいよ","honor, credit, prestige","waller",
1532620,"明瞭","めいりょう","clarity","waller",
1532640,"明朗","めいろう","bright, clear, cheerful","waller",
1535680,"目方","めかた","weight","waller",
1250470,"恵み","めぐみ","blessing","waller",
1250480,"恵む","めぐむ","to bless, to show mercy to","waller",
1604930,"目覚しい","めざましい","brilliant, splendid, striking, remarkable","waller",
1535350,"目覚める","めざめる","to wake up","waller",
1346450,"召す","めす","to call, to send for, to put on, to wear, to take (a bath), to ride in, to buy, to eat, to drink, to catch (a","waller",
1312880,"雌","めす","female (animal)","waller",
1533000,"滅茶苦茶","めちゃくちゃ","absurd, unreasonable, excessive, messed up, spoiled, wreaked","waller",
1535670,"目付き","めつき","look, expression of the eyes, eyes","waller",
1533030,"滅亡","めつぼう","downfall, ruin, collapse, destruction","waller",
1608630,"愛でたい","めでたい","auspicious","waller",
1569810,"目眩","めまい","dizziness, giddiness","waller",
1605030,"目盛","めもり","scale, gradations","waller",
1533440,"面会","めんかい","interview","waller",
1533200,"免除","めんじょ","exemption, exoneration, discharge","waller",
1533400,"面する","めんする","to face on, to look out on to","waller",
1533590,"面目","めんぼく","face, honour, reputation, prestige, dignity, credit","waller",
1386000,"設ける","もうける","to create, to establish","waller",
1363010,"申し入れる","もうしいれる","to propose, to suggest","waller",
1605140,"申し込み","もうしこみ","application, entry, request, subscription, offer, proposal, overture, challenge","waller",
1362920,"申出","もうしで","proposal, request, claim, report, notice","waller",
1362930,"申し出る","もうしでる","to report to, to tell, to suggest, to submit, to request, to make an offer, to come forward with informati","waller",
1363030,"申し分","もうしぶん","objection, shortcomings","waller",
1534280,"盲点","もうてん","blind spot","waller",
1534100,"猛烈","もうれつ","violent, vehement, rage","waller",
1012490,"藻掻く","もがく","to struggle, to wriggle, to be impatient","waller",
1535710,"目録","もくろく","catalogue, catalog, list","waller",
1535730,"目論見","もくろみ","a plan, a scheme, a project, a program, intention, goal","waller",
1533650,"模型","もけい","model, dummy, maquette","waller",
1533660,"模索","もさく","groping (for)","waller",
1012500,"若し","もし","if, in case, supposing","waller",
1012510,"若しかしたら","もしかしたら","perhaps, maybe, by some chance","waller",
1012520,"若しかして","もしかして","perhaps, possibly","waller",
1012530,"若しかすると","もしかすると","perhaps, maybe, by some chance","waller",
1324320,"若しくは","もしくは","or, otherwise","waller",
1612050,"若しも","もしも","if","waller",
1573190,"齎らす","もたらす","to bring, to take, to bring about","waller",
1564380,"凭れる","もたれる","to lean against, to lean on, to recline on, to lie heavy (on the stomach)","waller",
1612060,"持ち","もち","1. hold, charge, keep possession, in charge, 2. wear, durability, life, draw, 3. usage (suff)","waller",
1315630,"持ち切り","もちきり","hot topic, talk of the town","waller",
1605250,"物体ない","もったいない","too good, more than one deserves, wasteful, sacrilegious, unworthy of","waller",
1155020,"以て","もって","with, by, by means of, because, in view of","waller",
1389740,"専ら","もっぱら","wholly, solely, entirely","waller",
1315740,"持て成す","もてなす","to entertain, to make welcome","waller",
1315730,"持てる","もてる","to be well liked, to be popular","waller",
2219600,"基","もとい","basis","waller",
1502690,"物置き","ものおき","storeroom","waller",
1502500,"物好き","ものずき","curiosity","waller",
1502650,"物足りない","ものたりない","unsatisfied, unsatisfactory","waller",
1294170,"最早","もはや","already, now","waller",
1533690,"模範","もはん","exemplar, exemplification, exemplum, model, example","waller",
1533700,"模倣","もほう","imitation, copying","waller",
1567630,"揉める","もめる","to disagree, to dispute","waller",
1605310,"腿","もも","thigh, femur","waller",
1292160,"催す","もよおす","to hold (a meeting), to give (a dinner), to feel, to show signs of, to develop symptoms of, to feel (sick","waller",
1605320,"漏らす","もらす","to let leak, to reveal","waller",
1379690,"盛り上がる","もりあがる","to rouse, to swell, to rise","waller",
1560840,"漏る","もる","to leak, to run out","waller",
1605330,"漏れる","もれる","to leak out, to escape, to come through, to shine through, to filter out, to be omitted","waller",
1382220,"脆い","もろい","brittle, fragile, tender-hearted","waller",
1012710,"諸に","もろに","completely, all the way","waller",
1634040,"問","もん","problem, question","waller",
1537760,"矢","や","arrow","waller",
1579220,"哉","かな","question mark","waller",
1211380,"喧しい","やかましい","noisy, strict, fussy","waller",
1537270,"野外","やがい","fields, outskirts, open air, suburbs","waller",
1012730,"軈て","やがて","before long, soon, at length","waller",
1584820,"夜行","やぎょう","walking around at night, night train, night travel","waller",
1538040,"役職","やくしょく","post, managerial position, official position","waller",
1538090,"役立つ","やくだつ","to be useful, to be helpful, to serve the purpose","waller",
1538030,"役場","やくば","town hall","waller",
1536660,"夜具","やぐ","bedding","waller",
1539020,"優","やさ","gentle, affectionate","waller",
1605460,"屋敷","やしき","mansion","waller",
1547090,"養う","やしなう","to rear, to maintain, to cultivate","waller",
1322660,"社","やしろ","Shinto shrine","waller",
1537430,"野心","やしん","ambition, aspiration, designs, treachery","waller",
1156990,"易い","やすい","easy","waller",
1153680,"安っぽい","やすっぽい","cheap-looking, tawdry, insignificant","waller",
1227570,"休める","やすめる","to rest, to suspend, to give relief","waller",
1537470,"野生","やせい","wild","waller",
1537780,"矢鱈","やたら","randomly, recklessly, blindly","waller",
1584830,"夜中","やちゅう","all night, the whole night","waller",
1445630,"奴","やっこ","servant, fellow","waller",
1612950,"やっ付ける","やっつける","to beat","waller",
1012810,"矢っ張り","やっぱり","also, as I thought, still, in spite of, absolutely","waller",
1537580,"野党","やとう","opposition party","waller",
1490160,"病","やまい","illness, disease","waller",
1154910,"闇","やみ","darkness, the dark, black-marketeering, dark, shady, illegal","waller",
1490210,"病む","やむ","to fall ill, to be ill","waller",
1612100,"止むを得ない","やむをえない","cannot be helped, unavoidable","waller",
1570120,"稍","やや","a little, partially, somewhat, a short time, a while","waller",
1012870,,"ややこしい","puzzling, tangled, complicated, complex","waller",
1260440,"遣り通す","やりとおす","to carry through, to achieve, to complete","waller",
1260430,"やり遂げる","やりとげる","to accomplish","waller",
1561960,"和らげる","やわらげる","to soften, to moderate, to relieve","waller",
